login_hour,login_day,is_new_device,is_new_location,is_new_browser,failed_attempts_before,login_frequency,session_duration,typing_speed,mouse_entropy,pages_visited,actions_per_minute,time_since_last_login,is_vpn,country_change,device_type_encoded,hour_sin,hour_cos,is_hijacked
20,3,0,0,0,0,3.21,49.75,41.56,0.3729,30,8.14,12.74,0,0,0,-0.8660254037844386,0.5000000000000001,0
18,3,0,0,0,0,3.94,114.1,72.51,0.6807,14,6.32,38.62,0,0,1,-1.0,-1.8369701987210297e-16,0
13,4,1,1,0,4,0.53,12.59,74.78,0.1168,4,28.86,663.31,0,0,0,-0.2588190451025208,-0.9659258262890683,1
9,1,0,0,0,0,0.97,43.17,57.32,0.5995,24,8.13,10.48,0,0,0,0.7071067811865476,-0.7071067811865475,0
23,3,1,1,1,3,0.37,12.09,121.68,0.046,3,47.93,147.0,1,1,2,-0.25881904510252157,0.9659258262890681,1
1,0,0,1,0,4,0.32,5.99,85.9,0.0795,1,33.98,651.32,0,1,1,0.25881904510252074,0.9659258262890683,1
4,5,1,1,1,3,0.85,13.01,59.47,0.1951,4,42.6,386.72,0,1,1,0.8660254037844386,0.5000000000000001,1
18,3,0,0,0,0,2.17,79.02,78.42,0.6693,8,2.42,44.77,0,0,1,-1.0,-1.8369701987210297e-16,0
23,5,1,1,1,5,0.67,14.64,122.78,0.001,3,39.45,669.43,0,0,2,-0.25881904510252157,0.9659258262890681,1
14,5,0,1,1,0,4.36,76.37,52.26,0.6234,2,6.04,27.2,0,0,1,-0.4999999999999997,-0.8660254037844388,0
8,3,0,0,1,0,3.3,49.78,36.97,0.3136,10,9.37,20.27,0,0,1,0.8660254037844387,-0.4999999999999998,0
18,3,0,0,0,0,3.01,83.64,77.74,0.4664,26,4.11,44.21,0,0,0,-1.0,-1.8369701987210297e-16,0
23,5,0,0,0,0,3.74,119.82,44.5,0.3412,22,7.4,2.71,0,0,2,-0.25881904510252157,0.9659258262890681,0
11,2,0,0,1,0,0.57,14.63,42.28,0.5558,22,5.47,25.57,0,0,0,0.258819045102521,-0.9659258262890682,0
3,1,0,0,1,2,0.58,10.5,95.08,0.1651,1,26.2,524.75,1,1,1,0.7071067811865476,0.7071067811865476,1
15,3,0,0,0,0,4.14,72.54,33.84,0.5225,22,5.55,22.73,0,0,2,-0.7071067811865471,-0.7071067811865479,0
0,3,0,0,0,0,3.11,79.8,40.0,0.6424,18,5.54,33.78,0,0,0,0.0,1.0,0
9,1,0,1,0,0,1.54,119.45,63.96,0.6981,16,6.68,40.69,0,0,0,0.7071067811865476,-0.7071067811865475,0
13,0,0,1,0,2,0.28,12.32,33.85,0.239,5,28.09,406.19,1,1,1,-0.2588190451025208,-0.9659258262890683,1
17,6,0,0,0,0,1.51,116.36,78.44,0.5242,16,9.24,3.6,0,0,0,-0.9659258262890683,-0.25881904510252063,0
5,0,1,0,0,5,0.89,8.49,105.0,0.2356,3,14.27,148.52,1,1,0,0.9659258262890683,0.25881904510252074,1
12,1,0,1,0,0,4.6,92.73,37.13,0.3833,18,8.28,13.27,0,0,0,1.2246467991473532e-16,-1.0,0
8,5,0,0,0,0,4.07,62.3,31.48,0.4702,12,5.6,12.57,0,0,1,0.8660254037844387,-0.4999999999999998,0
12,1,1,1,0,3,0.9,2.28,53.41,0.1188,5,41.37,407.7,0,1,1,1.2246467991473532e-16,-1.0,1
15,3,0,0,0,0,4.1,93.21,31.01,0.3395,14,1.39,8.95,0,0,2,-0.7071067811865471,-0.7071067811865479,0
2,5,0,0,0,1,1.59,26.15,75.69,0.3575,12,6.98,9.46,0,0,0,0.49999999999999994,0.8660254037844387,0
0,3,0,1,1,0,0.42,13.1,139.03,0.231,2,32.55,276.54,1,1,1,0.0,1.0,1
14,0,0,0,0,0,1.73,56.79,47.19,0.3743,29,9.5,24.03,0,0,1,-0.4999999999999997,-0.8660254037844388,0
16,6,0,1,0,0,4.63,75.25,64.41,0.4851,18,2.38,29.8,0,0,0,-0.8660254037844385,-0.5000000000000004,0
18,2,0,0,0,0,1.33,31.84,54.23,0.3631,25,8.31,32.16,0,0,1,-1.0,-1.8369701987210297e-16,0
14,4,1,1,0,0,2.15,105.6,42.42,0.4901,14,3.5,18.1,0,0,1,-0.4999999999999997,-0.8660254037844388,0
10,0,0,0,0,0,4.34,29.21,62.89,0.601,16,5.3,2.34,0,0,2,0.49999999999999994,-0.8660254037844387,0
9,3,0,0,0,0,1.47,113.71,63.02,0.4655,30,2.07,44.99,0,0,0,0.7071067811865476,-0.7071067811865475,0
11,1,0,0,0,0,2.23,97.62,59.97,0.5047,12,1.86,20.32,0,0,1,0.258819045102521,-0.9659258262890682,0
22,5,0,0,0,0,3.82,76.58,38.34,0.4454,4,6.62,37.86,0,0,1,-0.5000000000000004,0.8660254037844384,0
4,0,1,1,0,1,0.56,9.45,132.22,0.2222,4,25.16,302.23,0,1,1,0.8660254037844386,0.5000000000000001,1
18,2,0,0,0,1,2.28,15.67,66.1,0.3135,11,7.44,27.75,0,0,1,-1.0,-1.8369701987210297e-16,0
6,1,1,1,0,3,0.35,4.46,108.65,0.113,1,24.18,637.7,0,1,1,1.0,6.123233995736766e-17,1
12,1,0,0,0,0,4.43,75.73,41.89,0.4028,23,8.42,28.53,0,0,1,1.2246467991473532e-16,-1.0,0
15,5,0,0,0,0,3.32,115.91,73.28,0.3293,3,3.57,27.8,0,0,0,-0.7071067811865471,-0.7071067811865479,0
15,1,1,0,0,0,3.19,86.28,49.1,0.5448,21,2.77,4.75,0,0,0,-0.7071067811865471,-0.7071067811865479,0
4,1,1,0,0,1,0.92,4.01,96.75,0.2694,5,10.63,325.75,0,1,0,0.8660254037844386,0.5000000000000001,1
11,3,0,0,0,2,5.0,33.82,40.4,0.5382,21,1.27,14.12,0,0,0,0.258819045102521,-0.9659258262890682,0
5,5,0,0,0,0,1.3,53.71,46.56,0.4702,23,9.12,24.81,0,0,2,0.9659258262890683,0.25881904510252074,0
12,2,1,0,0,0,2.0,106.92,50.71,0.4364,11,7.99,26.19,0,0,2,1.2246467991473532e-16,-1.0,0
23,1,1,0,1,0,0.75,3.47,111.96,0.152,3,19.18,612.92,1,0,1,-0.25881904510252157,0.9659258262890681,1
4,5,1,0,1,5,0.05,13.06,45.91,0.0444,1,48.99,408.32,1,0,1,0.8660254037844386,0.5000000000000001,1
6,1,0,1,1,2,0.46,14.93,98.41,0.2399,2,17.65,563.61,0,1,1,1.0,6.123233995736766e-17,1
21,2,1,0,1,0,0.21,4.12,108.67,0.2667,2,22.66,320.38,1,1,0,-0.7071067811865477,0.7071067811865474,1
13,5,0,0,0,0,2.34,99.45,37.77,0.6191,22,6.44,12.09,0,0,1,-0.2588190451025208,-0.9659258262890683,0
22,4,0,0,0,0,1.06,76.71,78.28,0.3892,14,5.52,34.38,0,0,2,-0.5000000000000004,0.8660254037844384,0
11,3,0,0,0,0,3.02,10.5,51.05,0.3129,29,5.76,11.4,0,0,0,0.258819045102521,-0.9659258262890682,0
3,2,0,0,0,1,0.52,88.11,47.79,0.3788,4,6.28,26.69,0,0,0,0.7071067811865476,0.7071067811865476,0
3,1,1,0,0,2,0.94,6.62,140.46,0.0743,3,21.05,259.08,1,0,1,0.7071067811865476,0.7071067811865476,1
11,2,0,0,0,0,0.9,65.43,42.21,0.368,11,1.57,39.65,0,0,0,0.258819045102521,-0.9659258262890682,0
22,3,1,1,1,3,0.66,3.19,85.1,0.0314,5,45.84,220.78,0,1,2,-0.5000000000000004,0.8660254037844384,1
15,3,0,0,0,0,3.7,102.37,49.47,0.3435,6,1.84,28.5,0,0,0,-0.7071067811865471,-0.7071067811865479,0
15,4,0,0,0,0,4.27,117.04,73.56,0.4163,11,2.83,30.96,0,0,1,-0.7071067811865471,-0.7071067811865479,0
17,1,0,0,0,0,4.93,108.76,32.55,0.5629,30,7.53,12.2,0,0,2,-0.9659258262890683,-0.25881904510252063,0
15,1,0,0,0,0,2.47,40.28,75.26,0.4687,16,6.12,36.35,0,0,0,-0.7071067811865471,-0.7071067811865479,0
17,6,0,0,0,2,1.75,45.49,51.28,0.4696,19,2.42,31.99,0,0,0,-0.9659258262890683,-0.25881904510252063,0
22,6,0,0,0,2,4.08,29.22,56.56,0.5952,30,1.46,18.36,0,0,1,-0.5000000000000004,0.8660254037844384,0
5,2,0,0,0,0,0.66,66.56,71.49,0.6078,29,4.36,34.55,0,0,1,0.9659258262890683,0.25881904510252074,0
20,4,0,0,0,0,4.35,107.5,42.76,0.6912,27,7.09,44.7,0,0,1,-0.8660254037844386,0.5000000000000001,0
9,2,0,0,0,1,3.52,112.08,51.71,0.4649,4,2.15,35.77,0,0,2,0.7071067811865476,-0.7071067811865475,0
15,4,0,0,0,0,4.41,72.47,73.37,0.3489,7,9.18,39.89,0,0,1,-0.7071067811865471,-0.7071067811865479,0
6,1,0,1,0,0,3.25,111.45,36.35,0.5472,24,7.61,28.17,0,0,0,1.0,6.123233995736766e-17,0
14,1,0,0,1,0,4.2,93.96,37.61,0.3841,22,1.25,35.79,0,0,1,-0.4999999999999997,-0.8660254037844388,0
6,1,0,0,0,0,2.29,61.48,43.68,0.6555,7,5.09,43.26,0,0,1,1.0,6.123233995736766e-17,0
22,5,1,1,0,4,0.29,11.06,120.25,0.2677,4,13.17,675.24,1,0,0,-0.5000000000000004,0.8660254037844384,1
22,5,0,1,0,1,1.29,74.28,31.49,0.5074,12,3.29,30.36,0,0,0,-0.5000000000000004,0.8660254037844384,0
19,3,0,1,0,2,0.68,108.64,58.69,0.4186,19,3.06,8.57,0,0,0,-0.9659258262890684,0.2588190451025203,0
4,0,0,0,0,0,2.89,12.81,45.79,0.4599,10,7.84,8.21,0,0,0,0.8660254037844386,0.5000000000000001,0
22,5,0,0,1,0,4.26,109.66,58.04,0.5032,17,2.74,40.48,0,0,0,-0.5000000000000004,0.8660254037844384,0
10,3,0,0,0,0,0.86,83.55,38.9,0.3643,23,2.76,41.16,0,0,1,0.49999999999999994,-0.8660254037844387,0
10,6,0,0,0,0,4.51,21.71,38.95,0.4921,19,3.54,29.76,0,0,1,0.49999999999999994,-0.8660254037844387,0
6,0,1,1,1,3,0.92,9.2,74.05,0.0433,5,20.45,410.68,1,1,1,1.0,6.123233995736766e-17,1
1,6,1,1,1,4,0.49,8.27,43.46,0.0707,1,23.41,146.98,0,1,2,0.25881904510252074,0.9659258262890683,1
17,4,0,0,1,0,2.09,118.94,52.86,0.4353,14,4.51,33.03,0,0,0,-0.9659258262890683,-0.25881904510252063,0
13,0,0,0,0,1,2.31,24.27,57.96,0.521,27,7.8,31.57,0,0,0,-0.2588190451025208,-0.9659258262890683,0
15,4,0,0,0,0,2.72,96.25,73.06,0.6013,16,7.25,18.66,1,0,1,-0.7071067811865471,-0.7071067811865479,0
11,5,0,0,0,0,3.69,23.92,36.31,0.6623,14,9.89,1.64,0,0,1,0.258819045102521,-0.9659258262890682,0
18,5,1,1,1,3,0.92,1.93,47.34,0.2724,5,32.77,203.4,0,0,1,-1.0,-1.8369701987210297e-16,1
8,2,0,0,0,0,1.87,49.18,38.3,0.3623,10,3.88,23.61,0,0,0,0.8660254037844387,-0.4999999999999998,0
15,2,0,0,0,0,1.05,98.02,49.67,0.6859,12,2.08,38.9,0,0,0,-0.7071067811865471,-0.7071067811865479,0
14,6,1,1,0,4,0.55,1.47,63.58,0.271,4,46.3,473.22,0,1,1,-0.4999999999999997,-0.8660254037844388,1
16,4,1,0,0,0,0.54,43.53,73.44,0.5456,29,4.59,33.44,0,0,0,-0.8660254037844385,-0.5000000000000004,0
15,4,0,1,1,0,0.11,4.64,91.86,0.2227,3,13.31,651.55,1,1,1,-0.7071067811865471,-0.7071067811865479,1
8,2,0,0,0,1,1.47,50.24,52.92,0.622,25,3.31,32.64,0,0,1,0.8660254037844387,-0.4999999999999998,0
23,0,1,1,1,3,0.69,12.41,145.58,0.1975,1,38.43,509.63,1,0,1,-0.25881904510252157,0.9659258262890681,1
12,0,0,0,0,1,3.81,69.41,68.84,0.3298,9,1.74,9.35,0,0,0,1.2246467991473532e-16,-1.0,0
8,4,0,0,0,0,3.18,94.88,41.19,0.6398,12,2.18,47.61,1,0,0,0.8660254037844387,-0.4999999999999998,0
6,0,0,0,0,1,0.79,27.86,64.82,0.5724,22,7.24,39.16,0,0,2,1.0,6.123233995736766e-17,0
11,2,0,0,0,0,3.11,85.67,72.82,0.4506,21,8.71,34.03,0,0,1,0.258819045102521,-0.9659258262890682,0
14,1,0,0,0,0,0.72,51.72,56.25,0.3488,3,8.24,2.91,0,0,2,-0.4999999999999997,-0.8660254037844388,0
7,5,0,0,0,2,2.12,90.25,68.89,0.4669,8,2.62,36.26,0,0,1,0.9659258262890683,-0.25881904510252063,0
9,5,0,0,0,0,2.36,21.97,42.73,0.4225,22,1.35,16.03,0,0,1,0.7071067811865476,-0.7071067811865475,0
17,1,0,0,0,0,1.95,56.61,36.3,0.3303,4,2.32,23.78,0,0,0,-0.9659258262890683,-0.25881904510252063,0
3,1,1,0,1,5,0.58,8.78,14.35,0.285,5,17.46,345.96,1,1,2,0.7071067811865476,0.7071067811865476,1
6,5,0,0,0,0,1.16,112.52,63.66,0.4382,7,3.68,2.21,0,0,1,1.0,6.123233995736766e-17,0
1,1,1,1,1,1,0.02,13.19,49.07,0.054,5,30.32,271.8,1,1,2,0.25881904510252074,0.9659258262890683,1
15,5,0,0,0,2,1.17,43.06,37.61,0.3803,27,7.33,35.14,0,0,1,-0.7071067811865471,-0.7071067811865479,0
21,2,0,0,0,0,2.17,56.96,72.83,0.3891,10,8.8,40.5,0,0,1,-0.7071067811865477,0.7071067811865474,0
8,3,0,0,0,0,4.61,59.34,77.54,0.5454,14,4.12,44.15,0,0,1,0.8660254037844387,-0.4999999999999998,0
15,6,0,1,0,1,3.07,41.6,75.26,0.6754,9,1.54,4.05,0,0,1,-0.7071067811865471,-0.7071067811865479,0
17,2,0,0,0,0,4.36,77.58,67.01,0.5844,8,9.61,36.44,1,0,0,-0.9659258262890683,-0.25881904510252063,0
22,3,1,1,0,3,0.71,3.53,85.55,0.1107,2,17.21,332.55,0,1,1,-0.5000000000000004,0.8660254037844384,1
3,0,0,1,1,0,0.46,2.5,115.84,0.1644,5,31.42,207.78,1,1,2,0.7071067811865476,0.7071067811865476,1
8,2,0,0,0,0,1.1,57.8,70.24,0.5799,18,2.98,8.22,1,0,1,0.8660254037844387,-0.4999999999999998,0
18,2,0,0,0,0,3.9,34.52,74.21,0.4197,20,1.3,34.72,0,0,0,-1.0,-1.8369701987210297e-16,0
11,6,1,1,1,2,0.02,13.11,149.07,0.004,2,41.84,114.18,0,1,2,0.258819045102521,-0.9659258262890682,1
16,5,0,0,0,0,4.65,53.57,46.38,0.6061,3,4.55,6.5,0,0,1,-0.8660254037844385,-0.5000000000000004,0
5,3,0,1,0,0,3.48,88.85,46.73,0.6679,30,2.77,4.99,0,0,2,0.9659258262890683,0.25881904510252074,0
11,6,0,0,0,0,1.62,76.63,37.64,0.5838,5,4.52,39.92,0,0,2,0.258819045102521,-0.9659258262890682,0
9,1,0,0,0,0,3.14,108.84,30.3,0.645,9,2.72,34.66,0,0,0,0.7071067811865476,-0.7071067811865475,0
17,3,1,1,1,3,0.42,3.61,115.88,0.0544,4,48.76,675.61,1,1,0,-0.9659258262890683,-0.25881904510252063,1
2,5,0,0,0,0,4.09,94.68,63.87,0.4566,18,8.59,9.57,1,0,1,0.49999999999999994,0.8660254037844387,0
17,5,1,0,1,4,0.65,2.44,28.26,0.2135,5,35.03,168.37,1,0,0,-0.9659258262890683,-0.25881904510252063,1
5,3,1,1,0,0,0.5,3.31,35.19,0.1056,1,17.2,499.6,1,0,1,0.9659258262890683,0.25881904510252074,1
15,4,0,0,1,2,2.05,79.62,31.1,0.3203,21,5.06,2.88,0,0,1,-0.7071067811865471,-0.7071067811865479,0
14,2,1,0,0,0,1.93,72.67,38.86,0.6526,11,1.07,14.71,0,0,0,-0.4999999999999997,-0.8660254037844388,0
20,3,0,0,1,0,1.94,23.8,36.93,0.6372,15,4.15,16.89,0,0,0,-0.8660254037844386,0.5000000000000001,0
15,0,0,0,1,4,0.07,9.57,127.88,0.178,3,34.08,405.59,0,1,1,-0.7071067811865471,-0.7071067811865479,1
17,0,0,1,0,1,0.09,14.53,87.08,0.2621,5,23.21,320.21,1,1,1,-0.9659258262890683,-0.25881904510252063,1
17,1,0,1,0,1,2.17,32.53,74.38,0.6421,7,5.59,43.5,0,0,1,-0.9659258262890683,-0.25881904510252063,0
14,4,0,0,0,0,2.2,62.93,36.7,0.6561,24,6.74,29.61,0,0,0,-0.4999999999999997,-0.8660254037844388,0
5,0,0,0,0,0,2.81,100.21,43.49,0.4827,14,8.37,36.43,0,0,0,0.9659258262890683,0.25881904510252074,0
8,5,1,1,0,5,0.56,6.65,30.91,0.0551,3,47.56,714.09,0,0,0,0.8660254037844387,-0.4999999999999998,1
5,2,0,0,0,0,3.42,85.83,31.83,0.6446,7,4.14,21.05,0,0,1,0.9659258262890683,0.25881904510252074,0
0,2,0,1,0,0,2.42,63.73,67.17,0.6523,23,9.48,24.6,0,0,0,0.0,1.0,0
9,4,0,0,0,0,1.96,98.47,77.93,0.5951,29,5.29,10.27,1,0,0,0.7071067811865476,-0.7071067811865475,0
21,1,1,1,1,2,0.58,7.51,51.85,0.1002,2,45.1,251.22,1,1,1,-0.7071067811865477,0.7071067811865474,1
8,4,0,0,0,0,2.82,115.18,66.88,0.6514,13,1.52,24.44,0,0,0,0.8660254037844387,-0.4999999999999998,0
17,0,0,0,0,0,1.17,104.7,33.7,0.3435,4,4.18,27.61,0,0,1,-0.9659258262890683,-0.25881904510252063,0
15,1,1,0,1,0,0.95,12.07,39.27,0.0334,3,41.47,296.65,1,0,1,-0.7071067811865471,-0.7071067811865479,1
7,6,0,0,0,0,2.53,93.4,53.87,0.3888,24,6.17,2.77,0,0,1,0.9659258262890683,-0.25881904510252063,0
22,0,0,0,0,0,4.64,81.69,57.25,0.6548,24,1.78,4.5,0,0,0,-0.5000000000000004,0.8660254037844384,0
8,3,0,0,0,0,2.91,67.17,72.26,0.3397,3,1.44,6.37,0,0,1,0.8660254037844387,-0.4999999999999998,0
0,5,0,0,0,0,2.14,111.8,69.26,0.4098,14,8.44,23.5,0,0,1,0.0,1.0,0
4,4,1,0,1,3,1.0,10.63,51.91,0.2235,5,17.91,176.99,1,1,0,0.8660254037844386,0.5000000000000001,1
12,2,0,0,1,0,1.2,70.21,47.51,0.3746,28,5.81,47.99,0,0,0,1.2246467991473532e-16,-1.0,0
16,5,0,0,0,0,1.37,72.03,41.18,0.3979,26,7.59,22.49,0,0,0,-0.8660254037844385,-0.5000000000000004,0
10,1,0,0,0,0,2.84,91.37,61.43,0.4102,19,9.59,29.46,1,0,0,0.49999999999999994,-0.8660254037844387,0
8,1,0,1,0,0,4.51,83.92,55.0,0.4564,10,4.83,15.08,0,0,1,0.8660254037844387,-0.4999999999999998,0
1,1,1,1,0,3,0.06,10.06,100.43,0.0095,2,17.59,376.77,0,0,2,0.25881904510252074,0.9659258262890683,1
11,4,0,1,0,0,4.4,25.17,40.05,0.5453,4,2.53,43.76,1,0,1,0.258819045102521,-0.9659258262890682,0
16,2,0,0,0,0,1.82,11.31,55.01,0.3094,2,1.9,16.19,0,0,2,-0.8660254037844385,-0.5000000000000004,0
8,2,0,0,0,0,1.57,106.29,64.84,0.6927,29,4.77,14.78,0,0,1,0.8660254037844387,-0.4999999999999998,0
14,1,0,0,0,0,3.71,40.24,35.92,0.4497,8,3.27,22.81,0,0,0,-0.4999999999999997,-0.8660254037844388,0
2,0,0,0,0,0,2.85,5.58,54.57,0.3919,4,6.94,31.24,0,0,0,0.49999999999999994,0.8660254037844387,0
8,4,0,0,0,0,2.13,98.9,66.52,0.3442,12,8.43,44.16,0,0,1,0.8660254037844387,-0.4999999999999998,0
11,0,0,0,0,0,2.02,88.75,51.91,0.674,26,1.15,7.02,0,0,1,0.258819045102521,-0.9659258262890682,0
23,1,1,1,1,3,0.76,7.11,40.04,0.0867,5,34.3,241.05,1,1,2,-0.25881904510252157,0.9659258262890681,1
18,1,0,0,0,0,2.74,31.32,44.9,0.319,26,5.04,28.77,0,0,0,-1.0,-1.8369701987210297e-16,0
20,6,0,0,1,0,4.05,92.33,43.63,0.3612,18,6.34,33.92,0,0,0,-0.8660254037844386,0.5000000000000001,0
11,2,0,0,0,0,2.91,49.27,50.21,0.4057,24,5.1,17.12,0,0,0,0.258819045102521,-0.9659258262890682,0
18,4,0,0,0,0,3.8,71.36,62.75,0.5953,10,5.86,27.35,0,0,2,-1.0,-1.8369701987210297e-16,0
9,2,0,0,0,0,1.84,66.85,46.72,0.6222,8,3.12,46.9,0,0,1,0.7071067811865476,-0.7071067811865475,0
13,4,0,0,0,0,3.42,28.12,66.15,0.4947,30,2.11,7.18,0,0,2,-0.2588190451025208,-0.9659258262890683,0
17,3,0,0,0,0,2.19,70.6,44.22,0.3429,28,3.44,21.09,0,0,1,-0.9659258262890683,-0.25881904510252063,0
3,2,1,1,0,2,0.08,10.12,11.26,0.0193,1,30.36,305.79,1,1,0,0.7071067811865476,0.7071067811865476,1
19,2,0,0,0,0,1.53,71.95,45.0,0.3526,17,2.23,28.61,0,0,0,-0.9659258262890684,0.2588190451025203,0
17,0,0,0,0,0,1.36,6.66,46.58,0.6638,12,9.57,21.62,0,0,0,-0.9659258262890683,-0.25881904510252063,0
10,1,0,0,1,0,4.6,9.73,61.85,0.6628,4,7.6,35.04,1,0,0,0.49999999999999994,-0.8660254037844387,0
17,3,0,1,0,0,0.69,8.62,36.13,0.6117,8,5.5,26.99,1,0,0,-0.9659258262890683,-0.25881904510252063,0
13,6,0,0,0,0,4.73,19.61,32.44,0.3243,11,7.87,2.73,0,0,1,-0.2588190451025208,-0.9659258262890683,0
11,5,0,0,0,0,4.35,42.75,54.5,0.4897,18,6.02,34.16,0,0,1,0.258819045102521,-0.9659258262890682,0
15,1,0,0,0,0,1.96,41.45,54.62,0.6549,29,6.58,47.16,0,0,0,-0.7071067811865471,-0.7071067811865479,0
2,3,0,0,1,0,0.87,54.5,60.08,0.6928,22,5.11,35.89,0,0,1,0.49999999999999994,0.8660254037844387,0
16,4,1,0,0,0,3.97,115.78,73.26,0.3577,27,9.39,38.13,0,0,0,-0.8660254037844385,-0.5000000000000004,0
21,2,0,0,0,0,0.88,32.32,71.13,0.4056,27,2.88,37.14,1,0,0,-0.7071067811865477,0.7071067811865474,0
7,1,0,0,0,0,4.76,105.36,65.63,0.4917,18,6.42,7.31,0,0,0,0.9659258262890683,-0.25881904510252063,0
1,0,1,1,1,3,0.21,13.42,110.02,0.1177,1,31.06,306.28,0,0,2,0.25881904510252074,0.9659258262890683,1
17,1,0,0,0,0,2.04,55.73,51.72,0.6856,6,1.07,30.52,0,0,1,-0.9659258262890683,-0.25881904510252063,0
11,1,0,0,0,0,3.19,57.26,58.07,0.6821,6,6.14,40.21,0,0,1,0.258819045102521,-0.9659258262890682,0
23,6,0,0,0,0,1.29,9.51,56.62,0.4856,21,6.5,33.1,0,0,1,-0.25881904510252157,0.9659258262890681,0
22,2,0,0,0,0,2.29,8.83,65.71,0.4625,20,4.61,2.26,0,0,0,-0.5000000000000004,0.8660254037844384,0
19,2,0,0,0,0,1.98,82.76,53.8,0.311,7,7.62,39.58,0,0,1,-0.9659258262890684,0.2588190451025203,0
10,5,0,0,0,0,3.37,98.15,30.92,0.4319,17,5.51,12.61,0,0,0,0.49999999999999994,-0.8660254037844387,0
3,2,1,0,1,4,0.9,11.82,42.08,0.2231,5,36.31,236.37,0,1,1,0.7071067811865476,0.7071067811865476,1
10,1,0,0,0,0,2.02,113.51,56.73,0.5633,8,9.56,35.99,0,0,0,0.49999999999999994,-0.8660254037844387,0
7,2,0,0,0,0,1.09,91.02,32.77,0.5833,2,2.81,24.22,1,0,0,0.9659258262890683,-0.25881904510252063,0
4,0,0,1,0,0,0.8,11.42,55.43,0.2302,2,49.93,545.29,1,1,1,0.8660254037844386,0.5000000000000001,1
17,2,0,0,0,0,1.1,38.62,46.4,0.3238,8,5.17,13.51,0,0,1,-0.9659258262890683,-0.25881904510252063,0
5,2,0,0,0,0,4.08,66.26,76.99,0.491,10,9.47,24.37,0,0,1,0.9659258262890683,0.25881904510252074,0
3,4,1,1,0,2,0.85,14.49,101.43,0.115,2,14.53,268.94,0,0,0,0.7071067811865476,0.7071067811865476,1
14,1,0,1,1,4,1.0,4.07,26.31,0.1828,4,42.3,177.47,1,0,2,-0.4999999999999997,-0.8660254037844388,1
11,0,0,0,0,1,4.96,99.35,50.23,0.6989,16,8.81,28.61,0,0,1,0.258819045102521,-0.9659258262890682,0
19,2,0,0,0,0,3.98,84.94,46.23,0.5131,30,5.54,33.16,0,0,1,-0.9659258262890684,0.2588190451025203,0
8,0,0,0,0,0,2.5,74.08,51.59,0.3863,25,5.29,1.16,1,0,2,0.8660254037844387,-0.4999999999999998,0
8,4,0,0,0,0,2.47,101.23,71.0,0.4185,18,7.92,18.08,0,0,0,0.8660254037844387,-0.4999999999999998,0
8,2,0,0,0,0,0.63,64.17,39.84,0.5714,28,7.59,1.61,0,0,0,0.8660254037844387,-0.4999999999999998,0
1,1,0,0,0,1,1.94,80.03,58.04,0.4419,17,1.48,27.21,0,0,1,0.25881904510252074,0.9659258262890683,0
3,3,1,0,1,0,0.95,5.04,42.29,0.189,1,38.38,263.53,1,1,2,0.7071067811865476,0.7071067811865476,1
14,6,1,0,0,0,2.46,31.42,71.96,0.6573,3,7.2,21.99,0,0,0,-0.4999999999999997,-0.8660254037844388,0
11,1,0,0,0,0,1.13,29.91,60.72,0.6971,15,1.02,31.61,0,0,1,0.258819045102521,-0.9659258262890682,0
8,2,0,0,0,0,2.85,92.56,69.07,0.4399,28,2.66,9.48,0,0,1,0.8660254037844387,-0.4999999999999998,0
22,6,1,1,0,3,0.85,14.45,76.7,0.0158,3,37.87,407.67,0,1,1,-0.5000000000000004,0.8660254037844384,1
10,5,1,1,0,0,0.29,12.01,126.3,0.2153,2,43.74,152.66,1,1,2,0.49999999999999994,-0.8660254037844387,1
8,5,0,0,0,0,3.53,76.01,59.64,0.5104,21,7.41,4.76,0,0,0,0.8660254037844387,-0.4999999999999998,0
21,5,0,0,0,0,4.12,95.87,74.55,0.3908,7,8.34,42.57,0,0,0,-0.7071067811865477,0.7071067811865474,0
15,6,0,0,0,0,4.04,109.43,62.13,0.443,30,8.95,5.61,0,0,0,-0.7071067811865471,-0.7071067811865479,0
12,2,0,0,0,0,3.9,118.89,34.86,0.4434,22,4.51,24.33,0,0,0,1.2246467991473532e-16,-1.0,0
15,4,0,0,0,0,2.26,112.01,54.6,0.3962,30,8.0,9.95,0,0,2,-0.7071067811865471,-0.7071067811865479,0
7,6,0,0,0,0,4.36,115.8,40.39,0.5677,20,1.56,12.02,0,0,1,0.9659258262890683,-0.25881904510252063,0
15,2,0,1,0,0,4.11,115.47,61.96,0.605,8,6.99,10.36,0,0,1,-0.7071067811865471,-0.7071067811865479,0
11,6,0,0,0,0,4.19,98.21,52.15,0.6781,13,2.66,17.18,0,0,0,0.258819045102521,-0.9659258262890682,0
21,3,0,0,0,0,2.05,26.24,35.85,0.3364,15,5.45,9.76,0,0,0,-0.7071067811865477,0.7071067811865474,0
16,2,0,0,0,1,0.73,9.92,70.72,0.5141,22,5.31,45.51,0,0,0,-0.8660254037844385,-0.5000000000000004,0
5,6,0,1,1,4,0.7,0.67,27.02,0.1793,2,32.58,164.11,1,1,1,0.9659258262890683,0.25881904510252074,1
16,2,0,0,0,0,3.35,52.77,47.36,0.6803,24,6.2,10.18,0,0,0,-0.8660254037844385,-0.5000000000000004,0
